PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,18,20,19,31,23,27,19,19,26
1,0.0,13,18,14,16,13,12,11,13,17,11
2,0.0,12,15,14,14,11,12,14,11,17,9
3,0.0,10,9,16,18,9,16,11,13,11,13
4,0.0,8,5,10,4,5,5,0,6,3,9
5,0.0,13,9,7,4,4,7,7,5,11,5
6,0.0,3,3,3,3,7,4,4,3,3,4
7,0.0,6,6,3,4,4,8,10,7,3,8
8,0.0,3,2,2,4,5,2,5,11,2,3
9,0.0,1,0,1,2,3,3,3,5,5,1
10,0.0,1,5,1,3,2,1,2,0,3,2
11,0.0,2,4,6,2,4,3,2,4,0,2
12,0.0,1,2,1,2,2,3,4,2,2,4
13,0.0,2,2,0,2,0,1,0,1,1,2
14,0.0,1,2,1,2,0,0,0,0,3,1
15,0.0,1,0,1,1,0,0,0,0,0,0
