PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,13,13,14,17,11,14,11,10,7
1,0.0,8,12,12,10,11,6,9,14,9,12
2,0.0,9,13,11,9,6,10,6,8,13,9
3,0.0,16,7,12,16,14,15,7,13,14,8
4,0.0,8,9,5,2,6,8,4,3,3,8
5,0.0,10,9,8,8,4,10,8,7,7,11
6,0.0,5,4,3,4,6,6,7,6,6,7
7,0.0,5,4,3,2,8,7,6,3,5,5
8,0.0,3,8,6,4,3,6,6,3,6,6
9,0.0,3,5,5,5,5,5,9,7,5,5
10,0.0,5,5,6,7,4,1,3,6,7,5
11,0.0,2,4,6,8,6,7,9,7,4,6
12,0.0,6,1,3,3,3,5,5,6,2,2
13,0.0,2,3,4,5,1,2,2,2,5,3
14,0.0,6,2,2,2,3,1,2,2,4,2
15,NaN,0,1,1,1,3,0,3,2,0,4
