PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,35,41,37,45,43,48,45,43,38,37
1,0.0,22,17,21,22,18,13,21,19,22,21
2,0.0,18,21,18,8,18,20,18,19,17,22
3,0.0,12,15,12,13,10,9,10,13,12,12
4,0.0,8,3,5,5,7,5,0,2,5,4
5,0.0,3,2,4,5,3,2,2,2,1,4
6,0.0,1,1,1,2,1,3,4,2,2,0
7,0.0,1,0,2,0,0,0,0,0,2,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,1,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
