PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,38,28,31,36,26,39,27,33,29,34
1,0.0,18,20,25,18,23,13,20,16,18,17
2,0.0,11,18,11,9,14,12,17,10,13,16
3,0.0,10,9,9,9,13,10,12,14,12,5
4,0.0,8,9,5,5,7,4,6,5,5,7
5,0.0,2,1,4,2,3,4,2,3,4,6
6,0.0,1,5,4,5,3,5,4,2,3,1
7,0.0,3,3,5,5,2,3,3,7,4,3
8,0.0,1,2,1,3,2,3,3,3,0,2
9,0.0,4,1,1,3,3,3,2,3,5,2
10,NaN,0,1,1,2,1,1,1,1,3,1
11,0.0,2,2,2,1,1,2,2,2,1,3
12,0.0,1,0,0,1,1,1,0,0,2,1
13,NaN,0,1,1,1,1,0,1,0,1,2
14,0.0,1,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,1,0,0
