PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,30,28,19,30,31,28,29,24,29,26
1,0.0,13,18,24,13,15,11,20,13,15,6
2,0.0,9,12,14,10,12,15,9,14,14,18
3,0.0,14,8,15,14,11,11,11,13,10,11
4,0.0,7,7,9,6,6,6,11,3,6,9
5,0.0,9,9,7,7,7,8,6,7,7,13
6,0.0,5,8,2,7,3,7,6,4,5,4
7,0.0,2,3,3,5,1,6,2,6,2,1
8,0.0,1,2,2,3,3,0,2,2,1,2
9,0.0,3,3,0,2,1,2,1,4,3,0
10,0.0,4,1,0,0,1,1,0,1,1,2
11,0.0,2,0,3,1,4,3,2,5,2,2
12,0.0,1,0,1,1,3,1,0,3,3,3
13,NaN,0,0,1,0,2,1,1,0,1,1
14,NaN,0,1,0,0,0,0,0,0,0,2
15,NaN,0,0,0,1,0,0,0,1,1,0
