PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,9,10,11,14,13,15,9,16,9
1,0.0,11,14,14,13,11,11,15,12,10,6
2,0.0,8,16,13,8,9,13,10,9,12,9
3,0.0,12,9,10,16,7,8,5,7,9,11
4,0.0,8,5,5,4,4,12,5,9,7,4
5,0.0,9,7,6,5,10,9,5,11,5,13
6,0.0,5,4,4,5,6,6,2,4,2,7
7,0.0,3,2,6,2,3,1,5,5,4,7
8,0.0,5,6,7,6,4,3,8,1,5,0
9,0.0,6,7,5,7,5,1,4,9,4,5
10,0.0,7,4,5,2,5,4,4,4,7,8
11,0.0,1,7,10,5,6,3,8,5,5,10
12,0.0,4,4,2,6,6,8,2,5,2,2
13,0.0,2,2,0,1,3,2,5,4,4,4
14,0.0,4,3,3,6,3,3,4,3,4,3
15,0.0,1,1,0,3,4,3,3,3,4,2
