PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,6,11,7,7,11,10,10,9,8
1,0.0,8,8,7,9,13,7,10,6,8,7
2,0.0,13,7,8,7,11,11,8,8,8,13
3,0.0,8,10,10,8,4,11,7,11,9,10
4,0.0,3,5,8,4,2,2,7,2,1,2
5,0.0,8,5,6,3,8,6,7,4,6,6
6,0.0,4,8,8,8,4,8,3,10,4,3
7,0.0,9,6,7,9,3,4,6,6,7,8
8,0.0,3,10,4,5,10,4,8,8,8,6
9,0.0,8,8,6,10,12,4,5,8,6,8
10,0.0,2,7,1,4,7,5,5,6,6,3
11,0.0,5,5,6,3,3,7,5,8,4,3
12,0.0,8,5,7,9,7,4,7,5,5,4
13,0.0,5,5,5,5,6,8,7,6,8,9
14,0.0,2,0,2,6,0,4,1,0,5,4
15,0.0,1,5,4,3,3,4,4,2,6,6
