PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,63,65,60,69,68,70,63,65,65,67
1,0.0,16,14,21,15,19,14,22,14,15,17
2,0.0,5,7,7,6,7,6,10,7,9,4
3,0.0,9,8,5,6,4,5,3,8,6,4
4,0.0,2,3,4,2,0,0,1,3,2,3
5,0.0,2,0,1,0,1,1,1,1,0,2
6,0.0,1,3,1,0,0,3,0,0,1,1
7,NaN,0,0,0,0,1,0,0,0,0,0
8,0.0,1,0,1,2,0,0,0,2,1,1
9,NaN,0,0,0,0,0,1,0,0,1,1
10,NaN,0,0,0,0,0,0,0,0,0,0
11,0.0,1,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
