PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,17,14,15,17,19,20,17,15,18,12
1,0.0,9,18,14,18,19,10,15,13,19,12
2,0.0,13,11,14,15,10,15,18,9,11,15
3,0.0,12,11,16,4,11,10,10,12,7,12
4,0.0,9,3,6,3,6,10,8,3,7,4
5,0.0,5,3,8,6,6,8,6,6,6,10
6,0.0,4,13,3,7,5,4,2,3,3,4
7,0.0,9,5,6,4,4,3,3,8,3,7
8,0.0,3,7,3,7,2,3,3,6,5,2
9,0.0,6,2,2,3,5,2,4,9,4,4
10,0.0,2,5,1,5,4,6,3,6,5,3
11,0.0,4,2,2,2,5,2,3,4,3,4
12,0.0,5,2,6,4,2,3,4,3,3,4
13,0.0,1,2,2,4,2,3,2,1,5,4
14,NaN,0,1,1,1,0,1,1,1,0,1
15,0.0,1,1,1,0,0,0,1,1,1,2
