PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,10,9,9,6,8,7,10,10,6
1,0.0,8,11,13,7,6,9,9,6,12,10
2,0.0,10,10,9,6,7,8,6,9,8,6
3,0.0,9,8,8,15,9,4,9,7,9,14
4,0.0,5,3,4,3,4,8,2,4,9,7
5,0.0,8,8,11,7,6,7,8,7,4,9
6,0.0,3,6,3,7,5,0,4,8,3,5
7,0.0,3,3,3,4,9,2,10,4,7,3
8,0.0,4,5,5,7,5,6,5,6,5,4
9,0.0,6,9,7,6,7,6,8,8,4,5
10,0.0,7,10,7,7,8,10,7,6,8,2
11,0.0,4,6,7,6,4,6,6,9,5,10
12,0.0,5,5,3,4,4,10,3,3,4,6
13,0.0,4,2,5,4,7,4,7,2,4,3
14,0.0,5,1,5,4,8,8,5,6,4,5
15,0.0,7,3,1,4,5,4,4,5,4,5
