PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,14,16,16,14,20,18,16,16,18
1,0.0,14,14,14,13,14,11,15,18,14,14
2,0.0,5,13,13,4,4,8,10,9,11,14
3,0.0,13,4,13,11,11,7,8,8,11,11
4,0.0,7,12,5,11,7,10,8,11,6,12
5,0.0,11,9,6,11,8,9,8,7,8,6
6,0.0,2,8,6,2,7,4,5,3,7,1
7,0.0,4,5,5,5,7,9,8,3,4,6
8,0.0,3,3,2,5,6,3,3,7,2,4
9,0.0,7,2,5,6,5,3,2,2,3,3
10,0.0,4,2,3,1,3,0,4,1,7,0
11,0.0,5,6,7,4,4,6,4,7,2,4
12,0.0,4,3,1,5,4,4,2,3,3,2
13,0.0,1,3,2,1,2,2,2,1,4,1
14,0.0,1,0,1,5,1,2,1,2,1,1
15,0.0,1,2,1,0,3,2,2,2,1,3
