PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,23,27,23,22,30,23,28,28,21
1,0.0,17,25,24,24,19,15,26,20,20,21
2,0.0,16,19,12,17,25,18,14,16,17,24
3,0.0,17,11,12,10,13,10,12,9,15,8
4,0.0,5,4,6,8,6,7,6,7,6,5
5,0.0,2,5,4,4,7,2,4,3,2,4
6,0.0,2,7,5,2,4,4,4,5,4,3
7,0.0,5,3,6,3,2,8,4,6,2,5
8,0.0,2,0,3,5,0,2,2,1,1,4
9,0.0,2,0,0,1,1,1,1,3,1,1
10,NaN,0,0,1,1,1,1,0,1,1,2
11,NaN,0,1,0,0,0,0,2,0,0,0
12,NaN,0,1,0,1,0,1,1,1,2,1
13,NaN,0,0,0,1,0,1,1,0,1,1
14,NaN,0,1,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
