PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,25,14,23,21,20,18,21,18,23
1,0.0,10,15,17,13,12,7,15,9,7,12
2,0.0,12,9,8,10,10,9,13,5,8,8
3,0.0,10,12,14,6,7,8,6,12,16,5
4,0.0,7,4,4,4,5,12,5,5,5,8
5,0.0,8,4,6,6,5,5,6,8,8,5
6,0.0,3,6,3,6,4,3,6,3,7,5
7,0.0,3,1,2,2,3,5,4,1,0,5
8,0.0,3,1,5,5,3,3,4,6,2,5
9,0.0,5,3,3,6,6,2,5,10,8,4
10,0.0,2,6,1,4,5,4,4,3,4,3
11,0.0,7,1,9,5,3,4,4,6,5,7
12,0.0,6,3,5,4,6,7,3,5,0,2
13,0.0,1,3,1,0,4,6,1,0,6,2
14,0.0,2,1,3,1,3,3,2,3,4,3
15,0.0,3,6,5,5,3,2,4,3,2,3
