PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,10,12,12,13,14,13,11,11,12
1,0.0,10,17,11,13,15,13,12,9,13,12
2,0.0,11,7,14,9,14,8,12,6,13,12
3,0.0,6,8,11,6,7,12,9,11,10,10
4,0.0,9,4,3,5,3,7,5,6,6,3
5,0.0,7,5,7,7,6,11,6,5,6,6
6,0.0,4,10,4,10,4,6,3,7,1,7
7,0.0,6,6,6,5,4,5,3,4,6,3
8,0.0,8,7,5,5,5,2,6,8,6,7
9,0.0,4,7,5,5,8,5,1,12,4,4
10,0.0,1,4,1,4,1,2,7,8,6,3
11,0.0,5,4,7,3,5,3,7,3,6,8
12,0.0,7,4,7,5,5,3,7,4,5,3
13,0.0,1,4,2,6,6,4,6,3,3,5
14,0.0,2,3,3,2,2,3,0,2,2,3
15,0.0,3,0,2,3,2,2,3,1,2,2
