PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,7,11,9,4,10,17,9,7,6
1,0.0,8,15,12,7,9,10,11,8,9,7
2,0.0,8,12,11,5,11,10,6,7,6,9
3,0.0,6,4,10,10,8,9,6,8,10,8
4,0.0,6,7,6,4,3,8,5,9,4,6
5,0.0,12,8,6,8,6,4,7,5,6,9
6,0.0,8,4,2,4,5,3,2,5,3,8
7,0.0,3,8,3,5,5,4,4,8,7,5
8,0.0,4,6,10,2,6,8,10,4,4,9
9,0.0,8,5,8,9,9,6,8,3,8,6
10,0.0,3,5,3,6,9,7,3,5,10,6
11,0.0,2,6,6,8,4,5,5,7,7,7
12,0.0,7,4,6,7,8,4,3,7,5,6
13,0.0,4,3,2,9,6,5,6,4,7,2
14,0.0,5,4,1,6,4,4,3,4,2,3
15,0.0,4,2,3,1,3,3,4,7,5,3
