PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,28,32,36,27,31,24,34,31,25
1,0.0,16,26,17,14,18,17,22,18,15,19
2,0.0,14,10,15,9,12,11,15,7,13,14
3,0.0,9,8,10,10,10,11,12,11,12,12
4,0.0,6,4,6,3,4,4,3,5,5,3
5,0.0,3,0,4,6,5,5,5,5,5,5
6,0.0,3,6,1,3,5,3,3,1,2,4
7,0.0,9,5,3,4,1,4,3,4,3,3
8,0.0,3,1,1,1,2,2,1,3,0,2
9,0.0,4,3,4,2,5,2,5,7,4,3
10,NaN,0,6,1,2,3,3,1,2,5,1
11,0.0,2,0,0,2,3,3,2,2,2,4
12,0.0,5,1,3,4,2,1,3,0,2,3
13,0.0,1,2,2,2,1,3,1,0,1,1
14,NaN,0,0,0,0,2,0,0,1,0,1
15,NaN,0,0,1,2,0,0,0,0,0,0
