PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,17,10,7,13,13,14,15,9,6
1,0.0,11,10,10,9,9,7,10,7,8,5
2,0.0,9,8,14,8,7,10,9,8,15,8
3,0.0,13,7,8,16,14,8,6,12,10,6
4,0.0,7,6,7,4,6,4,5,8,3,6
5,0.0,7,9,7,6,3,5,7,10,8,3
6,0.0,4,3,1,7,6,5,2,2,3,8
7,0.0,3,4,5,3,7,4,4,5,4,7
8,0.0,2,5,7,4,10,6,6,2,5,7
9,0.0,7,6,5,6,5,5,4,5,8,7
10,0.0,8,6,2,7,4,6,9,7,7,5
11,0.0,5,6,5,6,2,3,7,7,7,11
12,0.0,7,4,8,6,3,9,3,4,3,7
13,0.0,2,4,4,4,4,5,5,1,4,5
14,0.0,3,4,5,4,5,5,4,3,5,4
15,0.0,1,1,2,3,2,5,5,4,1,5
