PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,15,15,14,11,14,18,15,15,11
1,0.0,15,12,16,12,10,15,9,10,17,11
2,0.0,16,16,17,11,14,16,12,14,10,14
3,0.0,15,12,14,12,9,10,15,15,13,12
4,0.0,6,9,5,4,12,8,6,3,7,10
5,0.0,6,9,6,8,8,8,5,7,9,11
6,0.0,10,8,4,10,5,4,6,3,5,7
7,0.0,3,5,3,3,7,4,4,2,3,2
8,0.0,4,4,3,5,6,8,8,8,5,1
9,0.0,2,1,3,6,3,4,6,8,4,3
10,0.0,2,2,1,6,4,1,2,7,4,4
11,NaN,0,1,5,6,5,2,3,6,0,5
12,0.0,2,3,3,1,2,2,1,0,2,6
13,0.0,1,1,3,0,1,1,1,0,3,1
14,0.0,3,2,2,2,2,1,4,1,2,1
15,NaN,0,0,0,0,1,2,0,1,1,1
