PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,55,56,52,64,63,56,57,55,51,50
1,0.0,20,22,25,14,22,17,22,23,28,26
2,0.0,15,14,11,9,6,13,10,13,12,13
3,0.0,7,6,8,9,6,13,7,7,8,8
4,0.0,2,2,2,2,2,1,4,2,0,2
5,0.0,1,0,2,1,1,0,0,0,1,0
6,NaN,0,0,0,0,0,0,0,0,0,0
7,NaN,0,0,0,1,0,0,0,0,0,1
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
