PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,7,8,9,8,8,12,15,9,7
1,0.0,11,14,13,8,10,8,8,11,9,7
2,0.0,7,11,11,7,8,7,11,6,9,3
3,0.0,3,5,7,9,9,4,5,7,3,12
4,0.0,4,5,4,3,4,4,4,4,5,7
5,0.0,10,6,2,4,4,3,1,3,4,10
6,0.0,3,4,4,7,7,4,2,4,2,4
7,0.0,3,2,4,5,3,6,4,6,4,1
8,0.0,9,4,6,5,6,6,6,6,8,4
9,0.0,10,10,11,6,4,9,9,9,8,9
10,0.0,6,3,7,4,7,8,6,8,7,4
11,0.0,3,7,6,12,8,12,12,7,8,7
12,0.0,6,11,4,7,9,9,7,2,1,5
13,NaN,0,6,8,6,5,6,5,2,10,7
14,0.0,9,4,3,4,4,3,7,5,7,5
15,0.0,5,1,2,4,4,3,1,5,6,8
