PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,16,16,21,17,20,20,16,18,16
1,0.0,11,16,15,19,14,9,16,15,14,14
2,0.0,15,11,14,11,12,16,15,9,15,19
3,0.0,8,12,14,7,10,9,9,12,11,12
4,0.0,7,9,9,5,7,9,13,8,6,5
5,0.0,7,3,9,5,9,10,5,6,3,9
6,0.0,4,8,4,7,7,6,3,4,3,5
7,0.0,11,4,5,4,7,4,3,6,4,6
8,0.0,5,6,4,5,0,1,4,6,3,3
9,0.0,6,3,2,5,5,6,0,8,5,3
10,0.0,1,7,3,3,2,2,5,3,7,3
11,0.0,2,1,2,2,5,2,3,1,2,2
12,0.0,5,1,3,2,2,3,2,2,4,2
13,0.0,2,2,0,4,2,2,1,2,4,1
14,NaN,0,1,0,0,0,1,1,1,0,0
15,NaN,0,0,0,0,1,0,0,1,1,0
