Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,93.65380860045018,4.0794654050227805,93.91253876284881,95.22503921858598,92.36686274777372,101.58788243159005,90.86642450918302,96.56092692300273,96.03183514966595,94.80067628314292,86.44845472976424,88.73744524894433
1,86.25647719011451,2.0956877260024664,85.42188357341861,86.45807638249119,87.06772211587065,90.72078754109128,87.02754978038642,87.32607541893087,84.67454662436711,87.00703008034631,84.383845111853,82.47725527238957
2,83.40450824450502,1.7306383625463337,83.139542491189,84.61430920685756,82.13089671924371,87.40993924975636,83.96748253779886,83.44074257609026,83.60613296910456,83.35022355893459,81.74403543502953,80.64177770104584
3,82.23014105465619,2.1233968589020105,82.33410999315991,84.30556646846381,80.09614808559863,87.38913098038667,83.16554772874954,80.90777784484845,81.56816390264568,81.51239134658637,80.75098756082302,80.2715866352999
4,80.92368130130174,2.1403169225790655,80.46129320357463,84.30556646846381,77.91254936667562,84.97572079306626,81.83793097686764,80.43823849689299,80.53841309042613,80.08741908408214,78.40809489766822,80.2715866352999
5,79.98960467584833,2.339443709638454,79.03866991680431,84.30556646846381,77.143396049183,83.7339081847448,80.3720356867828,79.53269807469752,79.96098008121244,78.94682279635687,76.59038286493787,80.2715866352999
6,79.77298024404749,2.428939159704073,78.29930870896374,84.30556646846381,77.143396049183,83.7339081847448,79.77734599983164,79.44101183638783,79.8404005672144,78.59925698599717,76.31802100438863,80.2715866352999
7,79.53249770829844,2.4829755601202375,78.22274186815058,84.30556646846381,77.143396049183,83.7339081847448,79.13236638802337,78.3296587353346,79.47774734503199,78.38998440436379,76.31802100438863,80.2715866352999
8,79.30530097465626,2.60586870907626,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.55625643251135,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
9,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
10,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
11,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
12,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
13,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
14,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
15,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
16,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
17,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
18,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
19,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
20,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
21,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
22,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
23,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
24,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
25,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
26,79.27816186719178,2.6252838941545424,77.13797681745467,84.30556646846381,77.143396049183,83.7339081847448,78.89960541896235,77.28486535786658,79.29670833119042,78.38998440436379,76.31802100438863,80.2715866352999
