PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,55,46,55,55,58,57,59,48,53,57
1,0.0,22,27,26,19,21,19,23,24,23,21
2,0.0,11,13,9,15,8,13,11,13,12,11
3,0.0,8,9,5,9,7,6,3,10,6,7
4,0.0,1,3,1,1,2,3,2,3,3,3
5,0.0,1,0,2,0,1,1,1,0,1,1
6,NaN,0,0,1,0,2,1,0,0,1,0
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,1,0,0,0,0,0,0,1,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,0.0,1,1,0,1,1,0,0,0,0,0
14,NaN,0,0,0,0,0,0,1,1,0,0
15,0.0,1,0,1,0,0,0,0,1,0,0
