PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,11,18,14,13,15,16,20,13,9
1,0.0,9,12,10,11,13,10,13,9,13,12
2,0.0,10,14,16,8,12,13,10,9,17,11
3,0.0,14,12,11,12,7,13,7,9,13,10
4,0.0,6,3,5,4,8,8,4,5,7,13
5,0.0,4,8,2,9,11,4,4,8,5,10
6,0.0,8,4,6,7,9,3,2,7,5,7
7,0.0,4,7,7,5,2,4,5,1,4,6
8,0.0,4,8,2,2,3,7,4,6,3,1
9,0.0,6,3,4,7,4,4,6,11,4,4
10,0.0,6,6,2,6,6,2,6,4,6,4
11,0.0,1,2,5,8,2,7,9,4,1,6
12,0.0,2,4,6,2,4,6,5,2,2,5
13,0.0,4,4,4,1,2,2,5,2,4,1
14,0.0,5,2,1,1,0,1,2,2,2,0
15,0.0,1,0,1,3,4,1,2,1,1,1
