PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,19,21,25,22,18,21,16,22,19
1,0.0,12,13,12,6,13,7,11,12,10,13
2,0.0,15,14,12,7,4,9,10,10,13,10
3,0.0,14,10,14,15,5,12,6,13,12,9
4,0.0,5,3,7,5,7,9,5,4,6,11
5,0.0,6,5,8,8,6,9,7,11,5,10
6,0.0,1,4,2,5,3,1,4,3,3,7
7,0.0,6,5,4,5,7,4,5,5,2,5
8,0.0,5,2,3,2,3,4,3,2,3,4
9,0.0,3,5,0,4,3,6,3,4,1,1
10,0.0,1,3,2,2,4,2,4,4,5,5
11,0.0,1,4,6,5,5,5,3,4,5,0
12,0.0,3,3,1,5,6,6,5,5,1,1
13,0.0,4,4,4,3,2,2,5,2,4,4
14,0.0,3,2,0,2,4,2,5,3,5,1
15,0.0,3,4,4,1,6,4,3,2,3,0
