PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,59,66,56,73,72,67,74,66,71,64
1,0.0,23,20,22,15,17,19,12,8,16,16
2,0.0,5,8,9,6,1,6,7,10,8,7
3,0.0,2,2,0,4,4,2,4,2,3,4
4,NaN,0,1,0,0,0,0,0,2,0,0
5,NaN,0,0,0,0,0,1,0,0,0,0
6,NaN,0,0,0,0,0,0,0,0,0,0
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,1,0,0
11,0.0,1,0,0,0,0,0,0,1,0,1
12,0.0,1,0,2,0,0,0,1,1,0,1
13,0.0,2,0,3,0,2,3,0,3,1,0
14,0.0,4,3,3,0,2,1,1,1,0,3
15,0.0,3,0,5,2,2,1,1,5,1,4
