PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,49,41,43,48,47,40,49,47,46,47
1,0.0,19,20,22,17,21,20,17,22,17,18
2,0.0,10,18,10,13,16,10,17,13,20,13
3,0.0,12,11,15,10,7,14,6,11,9,11
4,0.0,6,5,2,5,4,5,4,3,7,3
5,0.0,3,2,5,4,3,8,3,1,1,5
6,NaN,0,3,1,3,1,1,4,3,0,1
7,0.0,1,0,2,0,1,1,0,0,0,0
8,NaN,0,0,0,0,0,1,0,0,0,1
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,1
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
