PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,23,32,34,34,32,26,37,30,27
1,0.0,23,20,22,20,24,20,29,24,20,26
2,0.0,12,20,11,18,19,17,17,11,18,15
3,0.0,15,13,15,14,8,12,14,14,14,10
4,0.0,10,9,7,6,1,7,4,3,12,5
5,0.0,3,1,7,2,5,6,4,4,1,11
6,0.0,1,9,4,2,2,2,3,4,3,2
7,0.0,2,3,0,2,3,2,2,2,1,3
8,NaN,0,1,2,0,2,0,1,1,0,1
9,0.0,1,0,0,1,0,0,0,0,0,0
10,NaN,0,1,0,0,2,1,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,0.0,1,0,0,1,0,1,0,0,1,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
