PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,22,14,18,17,20,23,15,17,14
1,0.0,13,14,15,7,12,13,12,12,13,13
2,0.0,13,10,12,6,8,13,10,12,16,13
3,0.0,14,9,15,17,10,13,11,12,13,7
4,0.0,8,12,7,3,9,7,3,9,4,12
5,0.0,7,12,6,14,6,6,5,6,4,9
6,0.0,2,5,5,6,6,2,3,4,5,9
7,0.0,6,4,2,6,8,7,6,3,2,5
8,0.0,1,2,4,5,7,1,4,4,2,3
9,0.0,5,4,3,2,4,3,9,11,6,3
10,0.0,4,0,4,4,3,2,4,4,8,2
11,0.0,2,1,10,3,5,5,4,6,0,3
12,0.0,5,2,1,5,3,5,2,1,3,3
13,0.0,1,1,1,1,0,2,2,0,3,1
14,0.0,1,1,1,1,1,1,0,1,4,2
15,NaN,0,1,0,2,1,0,2,0,0,1
