PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,14,13,25,16,21,15,17,17,13
1,0.0,9,19,13,13,17,10,17,15,16,14
2,0.0,14,12,13,13,12,18,13,12,14,19
3,0.0,11,9,16,5,14,9,12,11,11,11
4,0.0,13,8,9,5,5,8,6,6,6,4
5,0.0,7,3,6,10,5,7,6,6,5,8
6,0.0,2,9,5,7,5,5,4,2,2,7
7,0.0,8,5,9,7,3,3,3,6,4,4
8,0.0,3,6,1,4,4,2,5,5,5,4
9,0.0,4,3,1,3,5,3,3,10,4,2
10,NaN,0,6,4,1,6,2,4,6,8,4
11,0.0,3,2,4,3,2,2,6,1,2,4
12,0.0,3,1,3,2,3,4,2,2,3,3
13,0.0,2,2,3,1,2,4,3,0,3,3
14,0.0,3,0,0,1,1,2,1,1,0,0
15,NaN,0,1,0,0,0,0,0,0,0,0
