PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,6,4,6,4,9,8,4,7,5
1,0.0,7,9,9,11,12,9,4,7,7,5
2,0.0,10,6,10,3,7,8,11,6,7,9
3,0.0,9,10,13,8,7,9,7,9,10,10
4,0.0,3,4,5,1,6,3,7,4,6,4
5,0.0,7,5,5,7,5,8,6,4,4,10
6,0.0,3,5,10,6,6,9,3,6,2,4
7,0.0,9,8,8,9,3,8,4,11,4,9
8,0.0,5,7,7,9,5,9,5,8,5,6
9,0.0,4,8,4,7,10,4,4,9,8,6
10,0.0,5,6,3,5,4,5,6,7,7,4
11,0.0,6,7,6,4,5,5,8,7,5,4
12,0.0,8,5,3,8,6,3,6,7,7,4
13,0.0,6,7,10,8,8,6,10,5,10,9
14,0.0,4,2,1,4,6,3,5,0,4,4
15,0.0,4,5,2,4,6,2,6,6,7,7
