PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,8,10,9,6,11,8,15,5,4
1,0.0,7,6,7,9,11,8,7,6,7,13
2,0.0,9,8,10,8,11,7,6,3,12,11
3,0.0,9,10,6,8,6,9,7,7,9,6
4,0.0,4,6,5,3,6,2,5,3,5,6
5,0.0,9,7,4,4,6,5,7,8,5,6
6,0.0,3,5,9,5,3,7,6,5,2,7
7,0.0,7,6,5,7,5,4,4,3,7,4
8,0.0,6,10,6,7,5,6,6,8,8,9
9,0.0,6,6,5,7,11,4,3,7,6,4
10,0.0,3,4,4,4,5,6,4,9,4,7
11,0.0,6,9,6,2,4,5,8,8,5,4
12,0.0,8,4,7,8,8,6,6,6,6,3
13,0.0,7,1,7,5,9,10,9,6,8,7
14,0.0,2,3,6,8,1,5,5,2,5,3
15,NaN,0,7,3,6,3,5,9,4,6,6
