PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,31,19,25,27,26,26,33,29,22,25
1,0.0,11,17,15,12,10,11,13,12,15,15
2,0.0,13,18,19,15,19,19,11,13,22,16
3,0.0,13,13,13,17,14,11,12,12,15,9
4,0.0,3,10,6,7,8,8,5,7,12,15
5,0.0,10,4,7,8,7,3,5,10,6,8
6,0.0,4,2,2,5,3,3,7,1,3,3
7,0.0,4,4,3,3,2,5,8,3,1,2
8,0.0,2,4,5,1,1,5,1,3,0,1
9,NaN,0,4,0,1,2,2,2,4,2,2
10,0.0,2,2,1,2,1,3,0,2,1,1
11,0.0,5,2,3,1,4,3,3,4,0,1
12,0.0,1,0,1,1,2,1,0,0,1,2
13,0.0,1,0,0,0,1,0,0,0,0,0
14,NaN,0,1,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
