PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,21,13,20,16,12,25,18,14,17
1,0.0,14,10,10,7,15,11,5,11,11,11
2,0.0,6,9,10,8,9,8,10,5,9,12
3,0.0,7,4,11,7,13,10,8,10,7,11
4,0.0,10,8,7,7,4,12,7,9,5,12
5,0.0,6,11,10,12,11,4,10,11,11,9
6,0.0,3,2,6,1,9,3,3,7,7,5
7,0.0,8,5,6,6,4,10,3,1,5,4
8,0.0,7,2,6,7,3,3,7,3,3,4
9,0.0,6,7,3,7,4,3,5,1,8,2
10,0.0,8,8,4,1,1,2,4,3,3,3
11,0.0,6,5,5,4,6,6,5,9,6,4
12,0.0,4,1,3,3,1,5,1,6,3,1
13,0.0,4,1,2,4,3,6,3,1,3,0
14,NaN,0,2,2,5,0,3,2,4,3,2
15,NaN,0,4,2,1,1,2,2,1,2,3
