PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,24,27,32,23,25,23,24,21,23
1,0.0,14,13,10,3,9,13,8,11,8,15
2,0.0,4,5,6,7,8,3,6,6,8,10
3,0.0,8,4,15,10,5,8,5,7,7,10
4,0.0,11,9,9,15,7,8,5,10,5,8
5,0.0,4,8,9,5,1,7,9,3,11,9
6,0.0,3,2,6,2,9,5,4,6,4,5
7,0.0,3,5,1,5,3,2,5,3,4,1
8,0.0,4,8,3,5,5,4,3,5,3,2
9,0.0,5,2,2,1,3,4,5,6,5,2
10,0.0,3,3,1,1,5,3,5,3,4,1
11,0.0,4,5,3,2,7,5,5,3,8,3
12,0.0,4,4,4,2,2,3,5,3,3,2
13,0.0,3,3,0,4,2,1,1,4,3,5
14,0.0,2,4,2,2,4,7,4,5,1,1
15,0.0,3,1,2,4,7,2,7,1,5,3
