PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,27,16,29,31,20,30,27,28,19,29
1,0.0,18,26,24,17,22,18,22,16,17,16
2,0.0,19,13,9,14,17,17,17,15,22,17
3,0.0,11,14,11,13,15,9,9,14,18,6
4,0.0,7,6,6,2,5,6,6,5,6,5
5,0.0,3,4,5,2,4,5,5,3,5,6
6,0.0,2,8,2,6,4,4,5,5,4,4
7,0.0,8,5,10,5,2,5,5,5,3,5
8,NaN,0,3,2,2,2,2,1,2,1,4
9,0.0,3,3,2,2,3,0,1,5,1,2
10,NaN,0,2,0,3,2,2,1,2,1,2
11,NaN,0,0,0,0,2,0,0,0,1,0
12,0.0,1,0,0,1,0,1,1,0,1,2
13,NaN,0,0,0,2,2,1,0,0,1,1
14,0.0,1,0,0,0,0,0,0,0,0,1
15,NaN,0,0,0,0,0,0,0,0,0,0
