PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,6,6,13,10,8,12,14,12,6
1,0.0,13,13,14,6,13,11,9,9,7,10
2,0.0,14,7,14,7,8,10,7,6,9,11
3,0.0,9,8,10,14,14,8,6,7,6,7
4,0.0,5,7,7,4,4,7,5,6,6,6
5,0.0,6,16,6,10,4,4,7,10,5,9
6,0.0,4,8,1,2,6,3,3,6,6,10
7,NaN,0,4,3,5,2,5,5,8,4,4
8,0.0,5,4,7,3,1,8,8,3,9,4
9,0.0,9,4,6,8,6,6,9,4,6,6
10,0.0,5,1,5,4,2,8,5,7,2,3
11,0.0,3,6,7,5,5,5,6,5,8,9
12,0.0,6,4,5,6,10,7,4,3,3,5
13,0.0,3,4,6,5,5,6,8,4,5,0
14,0.0,5,6,3,4,5,2,5,4,5,5
15,0.0,4,2,0,4,5,2,1,4,7,5
