PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,20,24,24,22,28,20,20,23,21
1,0.0,19,26,16,20,20,17,22,23,16,16
2,0.0,17,13,13,16,14,14,17,14,18,12
3,0.0,11,12,13,5,14,9,17,14,15,12
4,0.0,6,5,10,6,9,7,7,7,5,5
5,0.0,5,4,3,5,3,10,5,3,5,12
6,0.0,1,7,4,7,5,3,2,5,6,3
7,0.0,11,6,8,6,2,3,5,5,2,5
8,0.0,2,3,2,2,2,3,0,3,2,3
9,0.0,1,1,4,3,1,1,2,3,2,1
10,NaN,0,1,0,3,3,1,0,1,3,5
11,0.0,1,0,1,1,2,1,0,2,1,1
12,0.0,3,1,2,1,2,2,1,0,2,3
13,NaN,0,0,0,1,1,1,1,0,0,1
14,NaN,0,1,0,0,0,0,1,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
