PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,45,43,35,43,42,39,37,44,45,38
1,0.0,20,26,32,25,26,29,28,29,23,33
2,0.0,14,13,17,15,14,19,22,12,17,14
3,0.0,11,16,11,12,15,8,9,9,14,12
4,0.0,6,2,3,3,2,4,2,5,1,1
5,0.0,4,0,2,2,1,1,1,1,0,2
6,NaN,0,0,0,0,0,0,1,0,0,0
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
