PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,8,8,9,4,6,11,7,6,6,9
1,0.0,7,5,11,5,11,7,8,9,13,6
2,0.0,13,6,5,6,5,7,4,3,4,5
3,0.0,4,10,8,6,11,8,2,5,5,5
4,0.0,6,4,7,7,4,8,3,11,4,7
5,0.0,11,9,6,5,5,3,4,8,6,6
6,0.0,5,3,4,5,5,4,9,7,5,4
7,0.0,5,9,3,10,5,12,4,4,6,9
8,0.0,2,6,10,5,8,2,10,6,3,4
9,0.0,6,7,3,7,4,5,8,6,7,4
10,0.0,4,2,6,6,7,5,12,4,6,3
11,0.0,8,8,7,7,5,9,7,12,6,10
12,0.0,7,7,6,10,4,6,6,3,7,6
13,0.0,8,8,5,7,7,8,3,6,5,8
14,0.0,3,3,5,6,6,3,6,8,8,7
15,0.0,3,5,5,4,7,2,7,2,9,7
