PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,8,11,9,4,8,17,9,6,3
1,0.0,10,17,9,9,8,11,11,9,8,7
2,0.0,9,10,12,7,7,10,6,10,11,6
3,0.0,10,4,9,12,13,8,6,8,12,7
4,0.0,4,6,5,3,3,9,5,9,5,6
5,0.0,10,8,9,8,4,3,7,4,6,8
6,0.0,6,5,3,7,6,3,2,5,1,7
7,0.0,9,7,2,3,9,6,4,8,5,6
8,0.0,3,5,6,4,6,8,10,4,7,7
9,0.0,5,6,9,9,5,8,8,3,9,8
10,0.0,3,6,5,7,8,8,3,4,5,7
11,0.0,3,5,6,6,3,5,5,8,11,7
12,0.0,3,4,2,2,11,5,3,6,6,3
13,0.0,5,3,4,5,6,4,6,4,4,6
14,0.0,4,4,6,7,5,2,3,5,3,5
15,0.0,4,2,2,2,2,2,4,4,1,7
