PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,17,16,16,19,19,19,19,16,15
1,0.0,11,18,10,17,17,12,17,13,17,13
2,0.0,14,10,16,11,10,12,12,8,12,14
3,0.0,9,8,10,7,10,7,6,11,8,10
4,0.0,4,5,7,3,5,9,6,6,8,7
5,0.0,3,4,6,8,4,8,6,2,3,7
6,0.0,4,6,6,5,4,4,2,2,4,7
7,0.0,6,4,7,6,1,6,3,5,5,6
8,0.0,6,6,3,5,4,4,4,7,5,3
9,0.0,5,5,6,5,4,2,3,10,3,0
10,NaN,0,7,3,4,4,3,4,7,4,4
11,0.0,2,2,4,0,4,4,6,4,4,3
12,0.0,5,3,4,7,6,3,6,3,6,5
13,0.0,4,1,1,5,4,5,3,2,3,3
14,0.0,1,2,1,0,2,1,2,0,0,2
15,0.0,1,2,0,1,2,1,1,1,2,1
