PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,47,49,40,44,41,53,38,53,50,38
1,0.0,25,19,25,25,21,20,30,20,23,27
2,0.0,10,12,10,10,11,13,14,10,16,17
3,0.0,8,10,11,10,13,5,10,9,6,10
4,0.0,4,5,5,5,8,2,5,4,3,5
5,0.0,3,1,5,3,2,3,1,2,1,0
6,0.0,1,1,1,1,2,2,1,0,0,1
7,0.0,1,2,0,1,1,0,0,1,0,1
8,NaN,0,0,3,1,1,2,0,1,0,1
9,0.0,1,1,0,0,0,0,0,0,1,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,1,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
