Run,Terminal Iteration
0,6
1,5
2,7
3,5
4,6
5,4
6,7
7,8
8,5
9,5
Run,Terminal Iteration
0,6
1,5
2,7
3,5
4,6
5,4
6,7
7,8
8,5
9,5
