PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,34,30,33,34,30,31,27,34,30,32
1,0.0,15,23,17,16,13,12,19,19,15,18
2,0.0,11,10,11,10,13,15,17,10,15,11
3,0.0,8,13,13,9,14,8,9,8,13,7
4,0.0,10,6,3,3,6,6,4,4,4,3
5,0.0,5,3,4,2,7,7,4,1,4,11
6,0.0,2,4,2,4,2,2,4,2,2,2
7,0.0,3,3,3,5,1,3,3,4,3,3
8,NaN,0,2,4,5,3,3,3,5,0,2
9,0.0,3,1,4,4,3,2,3,4,5,3
10,NaN,0,3,0,2,2,2,1,2,4,2
11,0.0,4,1,2,2,2,4,3,1,1,3
12,0.0,4,1,3,3,2,3,2,1,2,1
13,0.0,1,0,1,1,1,2,1,2,2,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,1,0,0,3,0,1
