PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,4,12,7,7,8,10,7,11,7
1,0.0,11,13,12,9,9,4,10,11,8,6
2,0.0,9,12,13,5,8,5,7,8,11,3
3,0.0,6,4,4,10,7,10,6,8,6,14
4,0.0,6,8,4,2,6,3,2,7,4,7
5,0.0,10,10,7,5,4,5,4,3,7,11
6,0.0,4,4,4,9,3,7,2,6,2,4
7,0.0,6,4,3,8,3,12,2,7,9,1
8,0.0,5,2,7,3,6,4,10,5,7,4
9,0.0,4,6,8,7,7,6,7,3,6,9
10,0.0,6,7,6,6,8,11,7,3,6,5
11,0.0,6,8,4,13,8,8,11,9,9,6
12,0.0,7,6,2,5,6,7,4,5,3,5
13,0.0,3,5,5,3,6,4,6,4,3,7
14,0.0,2,5,4,3,8,3,6,7,5,5
15,0.0,6,2,5,5,4,3,6,7,3,6
