PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,30,21,30,29,22,29,21,28,26,23
1,0.0,20,22,22,19,23,24,22,20,16,20
2,0.0,16,20,15,19,15,17,22,18,23,18
3,0.0,13,12,9,10,16,5,15,10,16,12
4,0.0,7,4,6,5,5,10,7,8,7,7
5,0.0,4,3,5,4,5,2,3,7,1,6
6,0.0,3,9,3,6,6,5,3,4,6,5
7,0.0,5,4,4,2,4,3,4,2,2,4
8,NaN,0,3,3,2,1,3,1,1,0,4
9,0.0,2,1,3,2,2,0,2,2,1,0
10,NaN,0,1,0,0,0,1,0,0,0,1
11,NaN,0,0,0,1,1,0,0,0,0,0
12,NaN,0,0,0,1,0,1,0,0,2,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
