PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,46,39,46,40,46,40,43,40,43,48
1,0.0,15,21,21,19,20,15,22,24,13,20
2,0.0,7,8,7,16,7,13,12,10,18,12
3,0.0,11,12,9,8,10,14,8,9,14,8
4,0.0,10,13,3,8,6,8,7,3,5,4
5,0.0,6,2,5,4,3,6,2,4,3,1
6,0.0,2,2,3,0,4,1,3,3,1,3
7,0.0,1,3,2,2,1,1,0,2,2,1
8,NaN,0,0,2,1,1,1,0,3,0,1
9,0.0,2,0,0,1,1,1,2,1,1,1
10,NaN,0,0,1,0,0,0,0,0,0,0
11,NaN,0,0,0,1,0,0,0,0,0,0
12,NaN,0,0,1,0,1,0,1,1,0,0
13,NaN,0,0,0,0,0,0,0,0,0,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
