PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,19,14,15,16,13,20,9,13,14,15
1,0.0,12,13,10,13,13,10,12,11,15,12
2,0.0,12,9,12,10,12,16,9,10,13,14
3,0.0,7,11,10,11,6,10,9,11,9,7
4,0.0,6,3,5,4,6,5,8,5,5,2
5,0.0,6,4,7,5,8,5,8,4,8,11
6,0.0,8,9,8,6,6,4,6,4,1,6
7,0.0,6,9,7,6,5,3,5,5,5,3
8,0.0,4,7,6,7,4,2,4,7,5,6
9,0.0,8,7,6,2,6,5,7,7,3,2
10,NaN,0,4,0,7,7,2,7,4,5,4
11,0.0,2,3,4,3,4,9,6,7,6,3
12,0.0,5,3,5,2,5,3,4,6,3,5
13,0.0,2,2,2,4,4,4,3,4,5,5
14,0.0,1,2,3,1,0,2,1,1,1,3
15,0.0,2,0,0,3,1,0,2,1,2,2
