PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,5,9,7,7,8,8,7,6,7
1,0.0,10,13,15,9,9,8,4,12,10,6
2,0.0,12,11,13,7,8,9,9,8,10,3
3,0.0,7,4,4,7,7,3,7,7,9,14
4,0.0,8,7,4,1,6,9,5,7,5,7
5,0.0,7,10,5,6,4,7,4,3,6,11
6,0.0,2,5,4,5,3,2,5,4,3,4
7,0.0,1,3,4,8,3,3,6,7,5,1
8,0.0,5,3,8,4,6,6,7,5,6,4
9,0.0,8,6,12,10,7,7,7,3,5,9
10,0.0,4,6,3,7,8,11,5,3,7,5
11,0.0,2,8,3,9,8,6,10,10,7,6
12,0.0,6,7,8,7,6,8,7,6,7,5
13,0.0,5,5,2,5,6,5,6,3,4,7
14,0.0,2,5,5,5,8,3,6,9,5,5
15,0.0,8,2,1,3,4,5,4,6,5,6
