PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,26,20,19,27,15,20,19,17,17,17
1,0.0,12,22,19,16,21,15,17,19,13,14
2,0.0,15,12,14,11,11,14,16,9,16,15
3,0.0,9,10,14,7,12,12,11,11,13,9
4,0.0,7,5,5,6,7,7,8,6,10,7
5,0.0,6,1,4,3,6,7,2,4,5,9
6,0.0,3,10,6,7,6,3,4,6,4,5
7,0.0,6,4,8,8,2,3,6,5,4,5
8,0.0,5,5,1,5,3,3,4,3,3,5
9,0.0,4,5,2,3,7,4,3,10,2,3
10,NaN,0,3,2,1,2,4,3,4,5,4
11,0.0,1,1,3,2,4,3,3,1,2,2
12,0.0,5,1,3,3,2,3,3,3,3,3
13,0.0,1,1,0,1,1,2,1,1,3,2
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,1,0,0,1,0,0
