Run,Terminal Iteration
0,6
1,9
2,10
3,11
4,7
5,7
6,7
7,10
8,9
9,10
Run,Terminal Iteration
0,6
1,9
2,10
3,11
4,7
5,7
6,7
7,10
8,9
9,10
