PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,18,22,22,22,20,17,16,22,8
1,0.0,6,17,13,10,16,12,17,13,12,13
2,0.0,10,10,12,11,9,12,15,12,11,16
3,0.0,14,6,13,12,11,9,8,11,9,11
4,0.0,6,6,7,4,3,7,6,7,7,5
5,0.0,6,4,3,8,6,7,6,6,4,12
6,0.0,5,11,4,5,4,4,3,4,4,3
7,0.0,6,5,6,6,2,4,2,6,4,4
8,0.0,5,8,4,4,5,1,4,6,6,9
9,0.0,6,5,4,6,6,5,5,7,6,3
10,NaN,0,6,3,2,4,3,5,5,4,3
11,0.0,4,2,4,1,5,6,2,3,3,4
12,0.0,5,1,3,4,4,3,4,2,3,4
13,0.0,1,1,1,1,3,4,4,1,4,3
14,0.0,1,0,1,1,0,2,1,0,0,0
15,0.0,2,0,0,3,0,1,1,1,1,2
