PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,12,13,21,11,19,12,16,16,12
1,0.0,9,21,15,9,15,10,14,13,11,12
2,0.0,13,7,17,14,13,13,8,8,14,17
3,0.0,9,9,7,7,10,12,9,9,10,9
4,0.0,4,1,6,5,5,7,5,3,8,5
5,0.0,6,5,2,4,10,5,10,3,7,7
6,0.0,6,8,4,5,5,4,3,4,4,7
7,0.0,6,5,7,6,2,3,6,6,6,4
8,0.0,5,6,6,8,5,1,6,8,3,5
9,0.0,6,5,6,2,6,6,1,9,4,2
10,0.0,2,8,0,3,6,3,5,7,5,3
11,0.0,4,2,5,4,2,8,6,5,1,5
12,0.0,7,4,5,5,4,4,8,5,4,4
13,0.0,2,4,6,4,3,3,4,3,5,5
14,0.0,2,3,1,1,1,2,1,0,0,2
15,0.0,1,0,0,2,2,0,2,1,2,1
