PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,9,14,14,11,17,6,11,6,8
1,0.0,9,16,13,14,16,9,11,12,14,14
2,0.0,12,8,12,8,10,12,11,9,10,9
3,0.0,9,9,14,10,9,11,14,8,10,8
4,0.0,5,4,1,2,4,5,9,4,6,5
5,0.0,6,3,7,5,9,6,8,4,9,7
6,0.0,5,7,5,7,6,4,2,4,2,7
7,0.0,6,8,7,9,5,5,7,5,9,6
8,0.0,6,9,6,6,5,4,5,9,4,7
9,0.0,6,7,2,4,4,5,5,11,6,4
10,0.0,1,5,1,5,7,3,4,5,4,5
11,0.0,5,3,7,1,5,6,6,6,6,6
12,0.0,7,6,3,7,4,4,4,7,5,3
13,0.0,4,3,5,3,4,5,4,3,6,6
14,0.0,3,3,1,1,0,3,1,1,1,3
15,0.0,2,0,2,4,1,1,3,1,2,2
