PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,42,23,35,26,36,37,30,36,37,31
1,0.0,20,23,20,28,26,18,26,24,21,26
2,0.0,15,17,12,15,23,13,19,11,16,13
3,0.0,11,14,17,15,5,12,13,15,10,15
4,0.0,3,7,7,5,2,9,4,5,7,5
5,0.0,4,1,6,3,1,5,3,2,5,4
6,0.0,2,9,1,3,1,4,2,2,3,1
7,0.0,2,4,1,2,2,0,2,4,0,2
8,NaN,0,0,1,2,1,1,0,1,0,2
9,NaN,0,0,0,0,1,0,0,0,0,0
10,NaN,0,2,0,0,2,0,0,0,0,1
11,NaN,0,0,0,0,0,0,1,0,0,0
12,0.0,1,0,0,1,0,1,0,0,1,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
