PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,19,10,17,14,12,20,16,12,13,10
1,0.0,8,14,15,12,12,10,12,12,10,10
2,0.0,13,8,18,14,12,16,10,9,15,15
3,0.0,11,10,8,7,6,10,8,9,10,10
4,0.0,6,6,4,4,3,5,5,7,5,3
5,0.0,6,7,2,4,9,5,8,6,7,10
6,0.0,5,8,6,9,6,4,3,2,0,3
7,0.0,6,6,8,9,3,3,4,7,7,5
8,0.0,4,5,4,7,6,2,5,7,4,6
9,0.0,5,6,5,6,5,5,3,5,3,4
10,0.0,1,8,3,5,6,2,6,6,6,5
11,0.0,3,3,3,1,6,9,5,3,4,3
12,0.0,7,4,3,3,7,3,5,7,5,3
13,NaN,0,3,3,2,3,4,6,3,6,5
14,0.0,3,2,1,1,3,2,1,3,2,3
15,0.0,3,0,0,2,1,0,3,2,3,5
