PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,26,24,20,19,22,21,25,20,22
1,0.0,16,14,14,22,23,13,16,19,22,17
2,0.0,15,17,11,16,11,8,10,16,13,14
3,0.0,10,11,11,16,13,15,8,8,7,8
4,0.0,5,6,9,5,7,6,12,10,7,12
5,0.0,8,9,12,5,9,8,8,8,14,14
6,0.0,4,4,6,4,4,9,8,5,7,3
7,0.0,3,7,4,3,5,6,6,2,0,3
8,0.0,2,0,1,2,4,4,3,1,3,0
9,0.0,3,2,2,3,1,1,3,1,1,1
10,0.0,1,0,0,1,1,3,2,1,2,2
11,0.0,2,1,1,1,0,1,2,2,2,0
12,0.0,4,1,2,1,1,3,0,1,0,1
13,0.0,1,1,0,0,0,0,1,0,0,2
14,NaN,0,0,0,1,1,1,0,1,1,1
15,0.0,2,1,3,0,1,0,0,0,1,0
