PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,33,42,34,32,38,36,32,31,39,31
1,0.0,24,18,24,24,20,26,24,24,23,26
2,0.0,20,15,13,18,22,16,18,20,13,18
3,0.0,14,12,16,12,12,9,13,10,15,12
4,0.0,4,5,4,8,2,4,4,7,2,1
5,0.0,3,0,7,3,2,4,1,2,6,5
6,0.0,1,5,1,2,1,2,3,3,0,2
7,0.0,1,3,0,0,1,1,3,2,2,3
8,NaN,0,0,1,1,2,1,1,1,0,1
9,NaN,0,0,0,0,0,1,0,0,0,0
10,NaN,0,0,0,0,0,0,1,0,0,1
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
