PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,8,9,6,8,10,12,13,8,6
1,0.0,11,5,10,8,11,10,8,11,6,6
2,0.0,7,11,12,6,10,10,5,5,9,10
3,0.0,7,9,7,11,6,9,4,8,12,6
4,0.0,4,4,5,3,2,4,6,5,4,8
5,0.0,5,7,7,3,7,6,4,6,4,6
6,0.0,3,3,3,6,4,2,3,7,3,5
7,0.0,3,4,2,7,4,7,7,7,7,7
8,0.0,7,4,5,4,2,4,6,3,4,6
9,0.0,8,12,8,9,4,5,6,6,12,4
10,0.0,7,7,8,3,8,5,5,5,7,6
11,0.0,7,7,9,12,5,7,11,5,7,8
12,0.0,5,6,4,6,12,3,4,4,4,6
13,0.0,3,7,2,6,7,6,7,7,3,6
14,0.0,6,3,5,7,6,9,9,4,8,6
15,0.0,4,3,4,3,4,3,3,4,2,4
