PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,9,5,7,5,9,6,9,5,6
1,0.0,8,9,10,8,13,3,6,5,5,9
2,0.0,12,8,9,5,9,11,8,7,10,7
3,0.0,9,8,8,8,9,13,10,9,11,9
4,0.0,5,5,2,4,4,2,6,6,8,2
5,0.0,6,2,6,5,7,3,7,5,4,10
6,0.0,6,7,8,5,7,9,5,6,3,3
7,0.0,9,10,9,8,2,5,3,7,4,7
8,0.0,4,5,6,7,4,5,4,9,5,6
9,0.0,4,9,5,9,9,6,3,9,7,4
10,0.0,2,4,3,4,4,4,7,8,2,4
11,0.0,1,5,8,5,5,10,9,6,7,10
12,0.0,6,5,7,9,10,4,7,4,8,3
13,0.0,5,7,9,7,5,7,9,2,9,8
14,0.0,6,4,3,4,3,4,3,4,5,6
15,0.0,4,3,2,5,4,5,7,4,7,6
