PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,7,7,10,10,7,5,14,10,10,5
1,0.0,11,13,8,8,10,11,6,12,10,5
2,0.0,11,13,17,9,5,13,8,11,9,10
3,0.0,11,6,7,9,13,11,13,9,6,6
4,0.0,6,8,8,4,4,7,3,5,3,7
5,0.0,13,9,6,7,13,7,11,5,7,8
6,0.0,6,2,5,8,3,6,4,2,8,10
7,0.0,3,3,0,6,7,4,4,5,5,11
8,0.0,5,7,7,6,3,2,10,9,5,6
9,0.0,4,8,6,5,6,5,5,6,10,5
10,0.0,9,4,4,6,9,7,3,4,7,7
11,0.0,2,7,8,7,3,6,6,8,5,6
12,0.0,2,5,9,4,2,8,5,2,3,6
13,0.0,3,2,2,3,7,2,0,1,3,1
14,0.0,3,5,3,7,5,3,4,4,6,4
15,0.0,4,1,0,1,3,3,4,7,3,3
