PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,12,8,11,6,11,14,11,11,8
1,0.0,12,7,8,7,9,13,7,12,11,9
2,0.0,13,11,12,5,7,12,10,8,11,7
3,0.0,8,6,15,13,11,10,6,6,10,9
4,0.0,5,6,4,1,3,8,5,7,5,3
5,0.0,12,9,8,6,4,6,6,3,6,11
6,0.0,7,5,4,6,9,3,6,6,4,6
7,0.0,2,6,2,6,8,2,7,11,5,6
8,0.0,2,5,4,3,7,5,6,1,3,3
9,0.0,3,5,12,5,5,5,5,5,8,10
10,0.0,5,6,5,6,9,3,6,7,6,5
11,0.0,4,6,5,13,3,6,5,3,4,5
12,0.0,3,3,3,7,8,5,3,6,4,7
13,0.0,5,2,3,4,5,5,4,2,4,4
14,0.0,4,7,6,7,2,5,5,5,4,4
15,0.0,6,4,1,0,4,1,5,7,4,3
