PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,25,26,30,36,25,39,39,27,25
1,0.0,16,15,17,13,16,21,11,12,18,18
2,0.0,18,18,19,11,13,13,8,12,19,15
3,0.0,16,13,11,13,11,12,14,9,15,14
4,0.0,7,6,9,6,3,11,7,8,6,6
5,0.0,10,3,4,6,7,3,8,6,5,6
6,0.0,4,3,4,7,4,1,7,4,4,4
7,0.0,3,4,4,4,5,3,2,4,3,2
8,0.0,1,5,2,4,2,3,0,2,1,2
9,0.0,1,1,0,3,1,3,1,1,1,4
10,NaN,0,2,0,1,0,1,1,1,0,1
11,NaN,0,2,1,1,0,2,2,2,0,1
12,0.0,1,0,1,1,0,1,0,0,1,1
13,NaN,0,2,2,0,1,0,0,0,0,0
14,NaN,0,0,0,0,1,0,0,0,0,1
15,NaN,0,1,0,0,0,1,0,0,0,0
